airport,freq,lon,lat,continent,country,sub,city
CDT5,1,39.63331928088654,-33.47986522237845,America,Canada,New Brunswick,Buctouche
CNL3,83,-3.091102262776511,135.27941951619263,America,Canada,Ontario,Brockville
CPE4,2,51.76150055641286,171.1308214164568,America,Canada,Ontario,Cambridge
CYYZ,15577,93.35703436064054,166.14591357150056,America,Canada,Ontario,Toronto
CDA4,8,55.598050303181445,-23.38622706312182,America,Canada,New Brunswick,Pokemouche
CCQ3,3,1.5789912801574215,-88.20536179283029,America,Canada,Nova Scotia,Debert
CNA3,7,135.88253399123377,168.30597101202775,America,Canada,Ontario,Springwater
CNZ8,1,47.91273509524904,150.57663386874862,America,Canada,Ontario,Grimsby
CYEE,3,153.3691773295775,186.103896438027,America,Canada,Ontario,Midland
CYCD,1,154.18588278650722,317.73399080889004,America,Canada,British Columbia,Nanaimo
CCM3,6,45.00561542085413,-11.501034676410034,America,Canada,New Brunswick,Sevogle
CEQ3,24,193.84196403239784,246.89618472574224,America,Canada,Alberta,Camrose
CYQM,5,29.96943048849839,-60.94697525423834,America,Canada,New Brunswick,Moncton
CNR6,3,77.24758490674924,96.72999565199768,America,Canada,Ontario,Carleton Place
CCW4,33,-4.011782117022777,-88.32190739485078,America,Canada,Nova Scotia,Stanley
CHF2,1,54.38634459168101,108.27090497482892,America,Canada,Ontario,Manotick
CRE3,1,8.661363049029429,155.4203366022028,America,Canada,Ontario,
CAM3,5,136.5721599565475,313.8975089077522,America,Canada,British Columbia,Duncan
